measurement,time,valuie
light,2025-04-26T11:20:16.180997Z,308.28
light,2025-04-26T11:25:16.112218Z,305.51
light,2025-04-26T11:30:16.151747Z,305.97
light,2025-04-26T11:35:16.184347Z,303.67
light,2025-04-26T11:40:16.116461Z,302.28
light,2025-04-26T11:45:16.151003Z,299.52
light,2025-04-26T11:50:16.085751Z,294.45
light,2025-04-26T11:55:16.083112Z,286.62
light,2025-04-26T12:00:16.093861Z,267.26
light,2025-04-26T12:05:16.106364Z,241.92
light,2025-04-26T12:10:16.103383Z,225.79
light,2025-04-26T12:15:16.106517Z,207.82
light,2025-04-26T12:20:16.108374Z,195.84
light,2025-04-26T12:25:16.116783Z,191.23
light,2025-04-26T12:30:16.128848Z,187.55
light,2025-04-26T12:35:16.122550Z,184.32
light,2025-04-26T12:40:16.123251Z,181.56
light,2025-04-26T12:45:16.114817Z,177.87
light,2025-04-26T12:50:16.100929Z,174.64
light,2025-04-26T12:55:16.089469Z,170.04
light,2025-04-26T13:00:16.080091Z,161.28
light,2025-04-26T13:05:16.247574Z,152.06
light,2025-04-26T13:10:16.288276Z,148.38
light,2025-04-26T13:15:16.115717Z,146.53
light,2025-04-26T13:20:16.150405Z,144.69
light,2025-04-26T13:25:16.082341Z,142.85
light,2025-04-26T13:30:16.112125Z,141.0
light,2025-04-26T13:35:16.148456Z,139.62
light,2025-04-26T13:40:16.181972Z,138.24
light,2025-04-26T13:45:16.112201Z,136.4
light,2025-04-26T13:50:16.153162Z,135.01
light,2025-04-26T13:55:16.196042Z,132.71
light,2025-04-26T14:00:16.135614Z,130.87
light,2025-04-26T14:05:16.174236Z,129.02
light,2025-04-26T14:10:16.211406Z,127.18
light,2025-04-26T14:15:16.145575Z,125.34
light,2025-04-26T14:20:16.181510Z,123.49
light,2025-04-26T14:25:16.215269Z,122.11
light,2025-04-26T14:30:16.145902Z,120.27
light,2025-04-26T14:35:16.180225Z,118.43
light,2025-04-26T14:40:16.108570Z,116.58
light,2025-04-26T14:45:16.145997Z,115.2
light,2025-04-26T14:50:16.178122Z,113.82
light,2025-04-26T14:55:16.215935Z,112.44
light,2025-04-26T15:00:16.149875Z,111.05
light,2025-04-26T15:05:16.193308Z,109.21
light,2025-04-26T15:10:16.231957Z,107.37
light,2025-04-26T15:15:16.167462Z,105.52
light,2025-04-26T15:20:16.203774Z,103.68
light,2025-04-26T15:25:16.239935Z,101.84
light,2025-04-26T15:30:16.170107Z,100.45
light,2025-04-26T15:35:16.207171Z,98.61
light,2025-04-26T15:40:16.237848Z,96.77
light,2025-04-26T15:45:16.172965Z,94.92
light,2025-04-26T15:50:16.204739Z,93.08
light,2025-04-26T15:55:16.243101Z,91.24
light,2025-04-26T16:00:16.176303Z,88.93
light,2025-04-26T16:05:16.210916Z,86.63
light,2025-04-26T16:10:16.225846Z,84.79
light,2025-04-26T16:15:16.145356Z,82.94
light,2025-04-26T16:20:16.171032Z,22.58
light,2025-04-26T16:25:16.199477Z,25.8
light,2025-04-26T16:30:16.127206Z,24.88
light,2025-04-26T16:35:16.158264Z,23.96
light,2025-04-26T16:40:16.188659Z,22.58
light,2025-04-26T16:45:16.151872Z,22.12
light,2025-04-26T16:50:16.200729Z,20.74
light,2025-04-26T16:55:16.247793Z,20.28
light,2025-04-26T17:00:16.186417Z,18.89
light,2025-04-26T17:05:16.225859Z,17.51
light,2025-04-26T17:10:16.263673Z,16.59
light,2025-04-26T17:15:16.193619Z,15.21
light,2025-04-26T17:20:16.214625Z,13.82
light,2025-04-26T17:25:16.241889Z,12.44
light,2025-04-26T17:30:16.169239Z,10.6
light,2025-04-26T17:35:16.200885Z,9.22
light,2025-04-26T17:40:16.233079Z,7.83
light,2025-04-26T17:45:16.164789Z,6.45
light,2025-04-26T17:50:16.194154Z,5.07
light,2025-04-26T17:55:16.220777Z,3.69
light,2025-04-26T18:00:16.147386Z,2.76
light,2025-04-26T18:05:16.177648Z,1.84
light,2025-04-26T18:10:16.208907Z,0.92
light,2025-04-26T18:15:16.138234Z,0.46
light,2025-04-26T18:20:16.169981Z,0.0
light,2025-04-26T18:25:16.202686Z,0.0
light,2025-04-26T18:30:16.132365Z,114.28
light,2025-04-26T18:35:16.164610Z,105.98
light,2025-04-26T18:40:16.197236Z,103.22
light,2025-04-26T18:45:16.127005Z,102.3
light,2025-04-26T18:50:16.158451Z,101.38
light,2025-04-26T18:55:16.191195Z,101.38
light,2025-04-26T19:00:16.136443Z,101.38
light,2025-04-26T19:05:16.182935Z,101.38
light,2025-04-26T19:10:16.224581Z,100.92
light,2025-04-26T19:15:16.161893Z,99.07
light,2025-04-26T19:20:16.199192Z,99.07
light,2025-04-26T19:25:16.235920Z,99.07
light,2025-04-26T19:30:16.169809Z,99.07
light,2025-04-26T19:35:16.222802Z,99.07
light,2025-04-26T19:40:16.270757Z,99.07
light,2025-04-26T19:45:16.211522Z,99.07
light,2025-04-26T19:50:16.252469Z,99.07
light,2025-04-26T19:55:16.211910Z,99.07
light,2025-04-26T20:00:16.220672Z,99.07
light,2025-04-26T20:05:16.226105Z,99.07
light,2025-04-26T20:10:16.229828Z,99.07
light,2025-04-26T20:15:16.231456Z,99.07
light,2025-04-26T20:20:16.247160Z,99.07
light,2025-04-26T20:25:16.248522Z,99.07
light,2025-04-26T20:30:16.250265Z,99.07
light,2025-04-26T20:35:16.258308Z,99.07
light,2025-04-26T20:40:16.288527Z,99.07
light,2025-04-26T20:45:16.263511Z,99.07
light,2025-04-26T20:50:16.266767Z,99.07
light,2025-04-26T20:55:16.280486Z,99.07
light,2025-04-26T21:00:16.346181Z,99.07
light,2025-04-26T21:05:16.320628Z,99.07
light,2025-04-26T21:10:16.277041Z,99.07
light,2025-04-26T21:15:16.156566Z,99.07
light,2025-04-26T21:20:16.157539Z,99.07
light,2025-04-26T21:25:16.066515Z,99.07
light,2025-04-26T21:30:16.249917Z,99.07
light,2025-04-26T21:35:16.324070Z,99.07
light,2025-04-26T21:40:16.238792Z,99.07
light,2025-04-26T21:45:16.204715Z,99.07
light,2025-04-26T21:50:16.269657Z,99.07
light,2025-04-26T21:55:16.205940Z,99.07
light,2025-04-26T22:00:16.237755Z,99.07
light,2025-04-26T22:05:16.217630Z,99.07
light,2025-04-26T22:10:16.211379Z,99.07
light,2025-04-26T22:15:16.212747Z,99.07
light,2025-04-26T22:20:16.218378Z,99.07
light,2025-04-26T22:25:16.218786Z,99.07
light,2025-04-26T22:30:16.247722Z,99.07
light,2025-04-26T22:35:16.285522Z,99.07
light,2025-04-26T22:40:16.324071Z,99.07
light,2025-04-26T22:45:16.260265Z,99.07
light,2025-04-26T22:50:16.298815Z,99.07
light,2025-04-26T22:55:16.337640Z,99.07
light,2025-04-26T23:00:16.274024Z,99.07
light,2025-04-26T23:05:16.312662Z,99.07
light,2025-04-26T23:10:16.351900Z,99.07
light,2025-04-26T23:15:16.117948Z,99.07
light,2025-04-26T23:20:16.286348Z,99.07
light,2025-04-26T23:25:16.362460Z,99.07
light,2025-04-26T23:30:16.233171Z,99.07
light,2025-04-26T23:35:16.374066Z,99.07
light,2025-04-26T23:40:16.311886Z,99.07
light,2025-04-26T23:45:16.255078Z,99.07
light,2025-04-26T23:50:16.289941Z,99.07
light,2025-04-26T23:55:16.330018Z,99.07
light,2025-04-27T00:00:16.268024Z,99.07
light,2025-04-27T00:05:16.308321Z,99.07
light,2025-04-27T00:10:16.322225Z,0.0
light,2025-04-27T00:15:16.238942Z,0.0
light,2025-04-27T00:20:16.265289Z,0.0
light,2025-04-27T00:25:16.294053Z,0.0
light,2025-04-27T00:30:16.322970Z,0.0
light,2025-04-27T00:35:16.248979Z,0.0
light,2025-04-27T00:40:16.277195Z,0.0
light,2025-04-27T00:45:16.203012Z,0.0
light,2025-04-27T00:50:16.231783Z,0.0
light,2025-04-27T00:55:16.260365Z,0.0
light,2025-04-27T01:00:16.187034Z,0.0
light,2025-04-27T01:05:16.216126Z,0.0
light,2025-04-27T01:10:16.250626Z,0.0
light,2025-04-27T01:15:16.187051Z,0.0
light,2025-04-27T01:20:16.222862Z,0.0
light,2025-04-27T01:25:16.256668Z,0.0
light,2025-04-27T01:30:16.186534Z,0.0
light,2025-04-27T01:35:16.218707Z,0.0
light,2025-04-27T01:40:16.250390Z,0.0
light,2025-04-27T01:45:16.282052Z,0.0
light,2025-04-27T01:50:16.211654Z,0.0
light,2025-04-27T01:55:16.242563Z,0.0
light,2025-04-27T02:00:16.273849Z,0.0
light,2025-04-27T02:05:16.202736Z,0.0
light,2025-04-27T02:10:16.234411Z,0.0
light,2025-04-27T02:15:16.265897Z,0.0
light,2025-04-27T02:20:16.232903Z,0.0
light,2025-04-27T02:25:16.294484Z,0.0
light,2025-04-27T02:30:16.348080Z,0.0
light,2025-04-27T02:35:16.291136Z,0.0
light,2025-04-27T02:40:16.334346Z,0.0
light,2025-04-27T02:45:16.375537Z,0.0
light,2025-04-27T02:50:16.313458Z,0.0
light,2025-04-27T02:55:16.343454Z,0.0
light,2025-04-27T03:00:16.376467Z,0.0
light,2025-04-27T03:05:16.309948Z,0.0
light,2025-04-27T03:10:16.346362Z,0.46
light,2025-04-27T03:15:16.383083Z,0.92
light,2025-04-27T03:20:16.317878Z,1.84
light,2025-04-27T03:25:16.355345Z,2.76
light,2025-04-27T03:30:16.392818Z,4.15
light,2025-04-27T03:35:16.328305Z,5.99
light,2025-04-27T03:40:16.366420Z,6.91
light,2025-04-27T03:45:16.403131Z,9.22
light,2025-04-27T03:50:16.338809Z,11.52
light,2025-04-27T03:55:16.376486Z,13.36
light,2025-04-27T04:00:16.414016Z,16.13
light,2025-04-27T04:05:16.349249Z,18.89
light,2025-04-27T04:10:16.387524Z,21.66
light,2025-04-27T04:15:16.424739Z,24.88
light,2025-04-27T04:20:16.341452Z,27.65
light,2025-04-27T04:25:16.290977Z,30.87
light,2025-04-27T04:30:16.285779Z,35.02
light,2025-04-27T04:35:16.180991Z,38.71
light,2025-04-27T04:40:16.358228Z,43.32
light,2025-04-27T04:45:16.391817Z,47.92
light,2025-04-27T04:50:16.333988Z,53.45
light,2025-04-27T04:55:16.321026Z,51.15
light,2025-04-27T05:00:16.337865Z,59.9
light,2025-04-27T05:05:16.360988Z,63.13
light,2025-04-27T05:10:16.323891Z,65.89
light,2025-04-27T05:15:16.303867Z,68.2
light,2025-04-27T05:20:16.304469Z,67.28
light,2025-04-27T05:25:16.315159Z,74.19
light,2025-04-27T05:30:16.321029Z,77.41
light,2025-04-27T05:35:16.333576Z,78.8
light,2025-04-27T05:40:16.345511Z,82.02
light,2025-04-27T05:45:16.363198Z,85.25
light,2025-04-27T05:50:16.386227Z,89.86
light,2025-04-27T05:55:16.383695Z,91.7
light,2025-04-27T06:00:16.356010Z,94.46
light,2025-04-27T06:05:16.339694Z,95.39
light,2025-04-27T06:10:16.345795Z,96.77
light,2025-04-27T06:15:16.362690Z,79.26
light,2025-04-27T06:20:16.284389Z,98.61
light,2025-04-27T06:25:16.311859Z,101.84
light,2025-04-27T06:30:16.341350Z,103.68
light,2025-04-27T06:35:16.271760Z,107.37
light,2025-04-27T06:40:16.304112Z,110.13
light,2025-04-27T06:45:16.336495Z,110.13
light,2025-04-27T06:50:16.263961Z,112.44
light,2025-04-27T06:55:16.299101Z,113.82
light,2025-04-27T07:00:16.328287Z,111.05
light,2025-04-27T07:05:16.261009Z,112.44
light,2025-04-27T07:10:16.294498Z,123.03
light,2025-04-27T07:15:16.325490Z,123.96
light,2025-04-27T07:20:16.255600Z,123.96
light,2025-04-27T07:25:16.288904Z,125.34
light,2025-04-27T07:30:16.320133Z,126.26
light,2025-04-27T07:35:16.216095Z,122.57
light,2025-04-27T07:40:16.212350Z,128.56
light,2025-04-27T07:45:16.258975Z,130.41
light,2025-04-27T07:50:16.270588Z,133.17
light,2025-04-27T07:55:16.284321Z,131.33
light,2025-04-27T08:00:16.404405Z,136.4
light,2025-04-27T08:05:16.306537Z,134.09
light,2025-04-27T08:10:16.313928Z,138.24
light,2025-04-27T08:15:16.327802Z,139.62
light,2025-04-27T08:20:16.343361Z,138.7
light,2025-04-27T08:25:16.330296Z,141.0
light,2025-04-27T08:30:16.340565Z,143.77
light,2025-04-27T08:35:16.379852Z,143.77
light,2025-04-27T08:40:16.351976Z,146.07
light,2025-04-27T08:45:16.427371Z,147.92
light,2025-04-27T08:50:16.294836Z,147.46
light,2025-04-27T08:55:16.284869Z,152.99
light,2025-04-27T09:00:16.285200Z,155.29
light,2025-04-27T09:05:16.344391Z,156.21
light,2025-04-27T09:10:16.365194Z,157.59
light,2025-04-27T09:15:16.413930Z,159.44
light,2025-04-27T09:20:16.347995Z,159.44
light,2025-04-27T09:25:16.384592Z,163.58
light,2025-04-27T09:30:16.415095Z,161.74
light,2025-04-27T09:35:16.340360Z,166.35
light,2025-04-27T09:40:16.372004Z,169.57
light,2025-04-27T09:45:16.405822Z,169.11
light,2025-04-27T09:50:16.337948Z,263.12
light,2025-04-27T09:55:16.372731Z,264.5
light,2025-04-27T10:00:16.406754Z,265.42
light,2025-04-27T10:05:16.338855Z,264.04
light,2025-04-27T10:10:16.372893Z,258.05
light,2025-04-27T10:15:16.407463Z,264.04
light,2025-04-27T10:20:16.339590Z,264.96
light,2025-04-27T10:25:16.371570Z,262.66
light,2025-04-27T10:30:16.404665Z,263.12
light,2025-04-27T10:35:16.335866Z,261.73
light,2025-04-27T10:40:16.369585Z,258.51
light,2025-04-27T10:45:16.403039Z,261.27
light,2025-04-27T10:50:16.334793Z,260.81
light,2025-04-27T10:55:16.367984Z,260.81
light,2025-04-27T11:00:16.402479Z,258.51
light,2025-04-27T11:05:16.333442Z,258.97
light,2025-04-27T11:10:16.367254Z,255.74
light,2025-04-27T11:15:16.401729Z,252.52
light,2025-04-27T11:20:16.333499Z,254.82
light,2025-04-27T11:25:16.367065Z,251.6
light,2025-04-27T11:30:16.399150Z,250.21
light,2025-04-27T11:35:16.327568Z,247.91
light,2025-04-27T11:40:16.359613Z,250.68
light,2025-04-27T11:45:16.392269Z,248.83
light,2025-04-27T11:50:16.322548Z,242.84
light,2025-04-27T11:55:16.355513Z,240.08
light,2025-04-27T12:00:16.388749Z,223.03
light,2025-04-27T12:05:16.331057Z,200.45
light,2025-04-27T12:10:16.376676Z,184.78
light,2025-04-27T12:15:16.417671Z,167.27
light,2025-04-27T12:20:16.354435Z,156.67
light,2025-04-27T12:25:16.391593Z,151.6
light,2025-04-27T12:30:16.428128Z,149.3
light,2025-04-27T12:35:16.361836Z,147.0
light,2025-04-27T12:40:16.392381Z,144.69
light,2025-04-27T12:45:16.424073Z,141.47
light,2025-04-27T12:50:16.345964Z,139.16
light,2025-04-27T12:55:16.339966Z,135.94
light,2025-04-27T13:00:16.343892Z,129.02
light,2025-04-27T13:05:16.343294Z,119.81
light,2025-04-27T13:10:16.342812Z,116.12
light,2025-04-27T13:15:16.323482Z,114.74
light,2025-04-27T13:20:16.310449Z,112.9
light,2025-04-27T13:25:16.300949Z,111.51
light,2025-04-27T13:30:16.294539Z,110.59
light,2025-04-27T13:35:16.296460Z,109.21
light,2025-04-27T13:40:16.296274Z,108.29
light,2025-04-27T13:45:16.317096Z,106.91
light,2025-04-27T13:50:16.321894Z,106.44
light,2025-04-27T13:55:16.338696Z,105.52
light,2025-04-27T14:00:16.355214Z,104.14
light,2025-04-27T14:05:16.351777Z,102.76
light,2025-04-27T14:10:16.514181Z,101.84
light,2025-04-27T14:15:16.445640Z,100.92
light,2025-04-27T14:20:16.475696Z,99.53
light,2025-04-27T14:25:16.396532Z,99.99
light,2025-04-27T14:30:16.424934Z,98.15
light,2025-04-27T14:35:16.455221Z,96.31
light,2025-04-27T14:40:16.385297Z,94.92
light,2025-04-27T14:45:16.417951Z,94.0
light,2025-04-27T14:50:16.450924Z,93.08
light,2025-04-27T14:55:16.378816Z,91.7
light,2025-04-27T15:00:16.406941Z,90.78
light,2025-04-27T15:05:16.335125Z,89.4
light,2025-04-27T15:10:16.367015Z,88.01
light,2025-04-27T15:15:16.398937Z,87.55
light,2025-04-27T15:20:16.328574Z,85.25
light,2025-04-27T15:25:16.361513Z,84.33
light,2025-04-27T15:30:16.410403Z,83.4
light,2025-04-27T15:35:16.356172Z,82.02
light,2025-04-27T15:40:16.399901Z,80.64
light,2025-04-27T15:45:16.439966Z,79.26
light,2025-04-27T15:50:16.377006Z,78.34
light,2025-04-27T15:55:16.415681Z,76.95
light,2025-04-27T16:00:16.452506Z,75.11
light,2025-04-27T16:05:16.371114Z,73.73
light,2025-04-27T16:10:16.401679Z,72.35
light,2025-04-27T16:15:16.428892Z,70.5
light,2025-04-27T16:20:16.363050Z,68.66
light,2025-04-27T16:25:16.396215Z,66.36
light,2025-04-27T16:30:16.430621Z,63.59
light,2025-04-27T16:35:16.465744Z,61.29
light,2025-04-27T16:40:16.410262Z,58.52
light,2025-04-27T16:45:16.452917Z,56.22
light,2025-04-27T16:50:16.493043Z,54.37
light,2025-04-27T16:55:16.428721Z,51.61
light,2025-04-27T17:00:16.466420Z,48.84
light,2025-04-27T17:05:16.500316Z,46.08
light,2025-04-27T17:10:16.435371Z,42.39
light,2025-04-27T17:15:16.464379Z,39.63
light,2025-04-27T17:20:16.391052Z,36.86
light,2025-04-27T17:25:16.387223Z,33.64
light,2025-04-27T17:30:16.390481Z,30.41
light,2025-04-27T17:35:16.390614Z,26.73
light,2025-04-27T17:40:16.392895Z,23.5
light,2025-04-27T17:45:16.379477Z,20.28
light,2025-04-27T17:50:16.372482Z,16.59
light,2025-04-27T17:55:16.363375Z,12.9
light,2025-04-27T18:00:16.359922Z,9.68
light,2025-04-27T18:05:16.363342Z,6.91
light,2025-04-27T18:10:16.364571Z,4.15
light,2025-04-27T18:15:16.367817Z,2.3
light,2025-04-27T18:20:16.379033Z,1.38
light,2025-04-27T18:25:16.415332Z,0.46
light,2025-04-27T18:30:16.462849Z,0.0
light,2025-04-27T18:35:16.502814Z,0.0
light,2025-04-27T18:40:16.442927Z,0.0
light,2025-04-27T18:45:16.481650Z,0.0
light,2025-04-27T18:50:16.515941Z,0.0
light,2025-04-27T18:55:16.541970Z,0.0
light,2025-04-27T19:00:16.465453Z,0.0
light,2025-04-27T19:05:16.493212Z,0.0
light,2025-04-27T19:10:16.422446Z,0.0
light,2025-04-27T19:15:16.454832Z,0.0
light,2025-04-27T19:20:16.487075Z,0.0
light,2025-04-27T19:25:16.418692Z,0.0
light,2025-04-27T19:30:16.446458Z,0.0
light,2025-04-27T19:35:16.474939Z,0.0
light,2025-04-27T19:40:16.503455Z,0.0
light,2025-04-27T19:45:16.435348Z,0.0
light,2025-04-27T19:50:16.467259Z,0.0
light,2025-04-27T19:55:16.397966Z,0.0
light,2025-04-27T20:00:16.432900Z,0.0
light,2025-04-27T20:05:16.485962Z,0.0
light,2025-04-27T20:10:16.430323Z,0.0
light,2025-04-27T20:15:16.472939Z,0.0
light,2025-04-27T20:20:16.514316Z,0.0
light,2025-04-27T20:25:16.550371Z,0.0
light,2025-04-27T20:30:16.486662Z,0.0
light,2025-04-27T20:35:16.516819Z,0.0
light,2025-04-27T20:40:16.542861Z,0.0
light,2025-04-27T20:45:16.470657Z,0.0
light,2025-04-27T20:50:16.498814Z,0.0
light,2025-04-27T20:55:16.533982Z,0.0
light,2025-04-27T21:00:16.465763Z,0.0
light,2025-04-27T21:05:16.497500Z,0.0
light,2025-04-27T21:10:16.540627Z,0.0
light,2025-04-27T21:15:16.483283Z,0.0
light,2025-04-27T21:20:16.521894Z,0.0
light,2025-04-27T21:25:16.461227Z,0.0
light,2025-04-27T21:30:16.497135Z,0.0
light,2025-04-27T21:35:16.536596Z,1.38
light,2025-04-27T21:40:16.574042Z,1.84
light,2025-04-27T21:45:16.500116Z,1.38
light,2025-04-27T21:50:16.529920Z,1.38
light,2025-04-27T21:55:16.564743Z,1.38
light,2025-04-27T22:00:16.494395Z,1.38
light,2025-04-27T22:05:16.527309Z,1.84
light,2025-04-27T22:10:16.469317Z,1.84
light,2025-04-27T22:15:16.467446Z,108.29
light,2025-04-27T22:20:16.449639Z,101.38
light,2025-04-27T22:25:16.436647Z,99.07
light,2025-04-27T22:30:16.439485Z,97.69
light,2025-04-27T22:35:16.430286Z,97.23
light,2025-04-27T22:40:16.432560Z,97.23
light,2025-04-27T22:45:16.428056Z,96.77
light,2025-04-27T22:50:16.421956Z,96.77
light,2025-04-27T22:55:16.451191Z,96.77
light,2025-04-27T23:00:16.468369Z,96.77
light,2025-04-27T23:05:16.489755Z,96.77
light,2025-04-27T23:10:16.489632Z,96.77
light,2025-04-27T23:15:16.499579Z,96.77
light,2025-04-27T23:20:16.501183Z,96.77
light,2025-04-27T23:25:16.495393Z,96.77
light,2025-04-27T23:30:16.490859Z,96.77
light,2025-04-27T23:35:16.472886Z,96.77
light,2025-04-27T23:40:16.560212Z,96.77
light,2025-04-27T23:45:16.588367Z,96.77
light,2025-04-27T23:50:16.519070Z,96.77
light,2025-04-27T23:55:16.554373Z,96.77
light,2025-04-28T00:00:16.483554Z,96.77
light,2025-04-28T00:05:16.510178Z,96.77
light,2025-04-28T00:10:16.544039Z,96.77
light,2025-04-28T00:15:16.473465Z,96.77
light,2025-04-28T00:20:16.502822Z,96.77
light,2025-04-28T00:25:16.538316Z,96.77
light,2025-04-28T00:30:16.468436Z,0.0
light,2025-04-28T00:35:16.510735Z,0.0
light,2025-04-28T00:40:16.560618Z,0.0
light,2025-04-28T00:45:16.499746Z,0.0
light,2025-04-28T00:50:16.542869Z,0.0
light,2025-04-28T00:55:16.582316Z,0.0
light,2025-04-28T01:00:16.515212Z,0.0
light,2025-04-28T01:05:16.554764Z,0.0
light,2025-04-28T01:10:16.583420Z,0.0
light,2025-04-28T01:15:16.506508Z,0.0
light,2025-04-28T01:20:16.538407Z,0.0
light,2025-04-28T01:25:16.571031Z,0.0
light,2025-04-28T01:30:16.499721Z,0.0
light,2025-04-28T01:35:16.536597Z,0.0
light,2025-04-28T01:40:16.571942Z,0.0
light,2025-04-28T01:45:16.510294Z,0.0
light,2025-04-28T01:50:16.555586Z,0.0
light,2025-04-28T01:55:16.596136Z,0.0
light,2025-04-28T02:00:16.531394Z,0.0
light,2025-04-28T02:05:16.569866Z,0.0
light,2025-04-28T02:10:16.603839Z,0.0
light,2025-04-28T02:15:16.540694Z,0.0
light,2025-04-28T02:20:16.566949Z,0.0
light,2025-04-28T02:25:16.602776Z,0.0
light,2025-04-28T02:30:16.530191Z,0.0
light,2025-04-28T02:35:16.567688Z,0.0
light,2025-04-28T02:40:16.602855Z,0.0
light,2025-04-28T02:45:16.504677Z,0.0
light,2025-04-28T02:50:16.504700Z,0.0
light,2025-04-28T02:55:16.509948Z,0.0
light,2025-04-28T03:00:16.502586Z,0.0
light,2025-04-28T03:05:16.510720Z,0.92
light,2025-04-28T03:10:16.611202Z,1.84
light,2025-04-28T03:15:16.510647Z,3.23
light,2025-04-28T03:20:16.510820Z,5.07
light,2025-04-28T03:25:16.506784Z,7.37
light,2025-04-28T03:30:16.492906Z,10.14
light,2025-04-28T03:35:16.493930Z,14.28
light,2025-04-28T03:40:16.482338Z,19.35
light,2025-04-28T03:45:16.480365Z,22.58
light,2025-04-28T03:50:16.478835Z,27.65
light,2025-04-28T03:55:17.075054Z,32.72
light,2025-04-28T04:00:16.496935Z,37.79
light,2025-04-28T04:05:16.530074Z,42.85
light,2025-04-28T04:10:16.567157Z,47.46
light,2025-04-28T04:15:16.497665Z,52.99
light,2025-04-28T04:20:16.527836Z,58.52
light,2025-04-28T04:25:16.563620Z,64.05
light,2025-04-28T04:30:16.493290Z,70.04
light,2025-04-28T04:35:16.537249Z,75.57
light,2025-04-28T04:40:16.581303Z,82.02
light,2025-04-28T04:45:16.515470Z,87.09
light,2025-04-28T04:50:16.556469Z,94.0
light,2025-04-28T04:55:16.592612Z,100.45
light,2025-04-28T05:00:16.522721Z,105.98
light,2025-04-28T05:05:16.561416Z,108.75
light,2025-04-28T05:10:16.596037Z,110.59
light,2025-04-28T05:15:16.525001Z,115.66
light,2025-04-28T05:20:16.562115Z,119.81
light,2025-04-28T05:25:16.597274Z,123.49
light,2025-04-28T05:30:16.525562Z,126.72
light,2025-04-28T05:35:16.563705Z,128.1
light,2025-04-28T05:40:16.597807Z,134.09
light,2025-04-28T05:45:16.536987Z,136.4
light,2025-04-28T05:50:16.576832Z,139.62
light,2025-04-28T05:55:16.613472Z,142.39
light,2025-04-28T06:00:16.547478Z,146.07
light,2025-04-28T06:05:16.584469Z,150.22
light,2025-04-28T06:10:16.620012Z,153.91
light,2025-04-28T06:15:16.552902Z,157.59
light,2025-04-28T06:20:16.588346Z,161.74
light,2025-04-28T06:25:16.518406Z,158.98
light,2025-04-28T06:30:16.555922Z,162.2
light,2025-04-28T06:35:16.592334Z,165.43
light,2025-04-28T06:40:16.627542Z,168.65
light,2025-04-28T06:45:16.559906Z,172.8
light,2025-04-28T06:50:16.597943Z,172.34
light,2025-04-28T06:55:16.635379Z,176.95
light,2025-04-28T07:00:16.569531Z,181.56
light,2025-04-28T07:05:16.527300Z,184.78
light,2025-04-28T07:10:16.529425Z,184.32
light,2025-04-28T07:15:16.530712Z,187.55
light,2025-04-28T07:20:16.531298Z,184.78
light,2025-04-28T07:25:16.529796Z,195.38
light,2025-04-28T07:30:16.533859Z,199.53
light,2025-04-28T07:35:16.531013Z,203.21
light,2025-04-28T07:40:16.536859Z,208.74
light,2025-04-28T07:45:16.534327Z,211.97
light,2025-04-28T07:50:16.536918Z,212.89
light,2025-04-28T07:55:16.537246Z,213.81
light,2025-04-28T08:00:16.546402Z,214.73
light,2025-04-28T08:05:16.548386Z,215.65
light,2025-04-28T08:10:16.560478Z,217.5
light,2025-04-28T08:15:16.551560Z,220.72
light,2025-04-28T08:20:16.551076Z,220.26
light,2025-04-28T08:25:16.561962Z,222.11
light,2025-04-28T08:30:16.626685Z,223.95
light,2025-04-28T08:35:16.639312Z,224.87
light,2025-04-28T08:40:16.573039Z,227.17
light,2025-04-28T08:45:16.609099Z,230.4
light,2025-04-28T08:50:16.645024Z,233.16
light,2025-04-28T08:55:16.578701Z,235.93
light,2025-04-28T09:00:16.614207Z,237.77
light,2025-04-28T09:05:16.650553Z,240.08
